langpair	system	metric	segmenter	manual	realigned	delta
en-de	Unbabel-Tower70B	chrfpp	spm32k	61.0478	60.8989	-0.1490
en-de	Unbabel-Tower70B	bleu	spm64k	50.2895	50.0448	-0.2447
en-de	Unbabel-Tower70B	chrfpp	spm64k	61.0478	60.8297	-0.2182
en-de	Unbabel-Tower70B	bleu	spm128k	50.2895	50.0345	-0.2549
en-de	Unbabel-Tower70B	chrfpp	spm128k	61.0478	60.8194	-0.2284
en-de	Unbabel-Tower70B	bleu	spm256k	50.2895	50.0427	-0.2468
en-de	Unbabel-Tower70B	chrfpp	spm256k	61.0478	60.8361	-0.2117
en-de	Aya23	bleu	none	48.8724	48.4354	-0.4370
en-de	Aya23	chrfpp	none	60.2899	59.9069	-0.3830
en-de	Aya23	bleu	flores200	48.8724	48.7096	-0.1629
en-de	Aya23	chrfpp	flores200	60.2899	60.2004	-0.0895
en-de	Aya23	bleu	spm32k	48.8724	48.6762	-0.1962
en-de	Aya23	chrfpp	spm32k	60.2899	60.1440	-0.1459
en-de	Aya23	bleu	spm64k	48.8724	48.6827	-0.1897
en-de	Aya23	chrfpp	spm64k	60.2899	60.1483	-0.1416
en-de	Aya23	bleu	spm128k	48.8724	48.6919	-0.1805
en-de	Aya23	chrfpp	spm128k	60.2899	60.1364	-0.1534
en-de	Aya23	bleu	spm256k	48.8724	48.6901	-0.1824
en-de	Aya23	chrfpp	spm256k	60.2899	60.1426	-0.1473
en-de	CommandR-plus	bleu	none	50.2119	49.7363	-0.4756
en-de	CommandR-plus	chrfpp	none	61.5895	61.1965	-0.3930
en-de	CommandR-plus	bleu	flores200	50.2119	50.0180	-0.1939
en-de	CommandR-plus	chrfpp	flores200	61.5895	61.4316	-0.1579
en-de	CommandR-plus	bleu	spm32k	50.2119	50.0176	-0.1943
en-de	CommandR-plus	chrfpp	spm32k	61.5895	61.4177	-0.1718
en-de	CommandR-plus	bleu	spm64k	50.2119	49.9783	-0.2337
en-de	CommandR-plus	chrfpp	spm64k	61.5895	61.3600	-0.2295
en-de	CommandR-plus	bleu	spm128k	50.2119	49.9868	-0.2251
en-de	CommandR-plus	chrfpp	spm128k	61.5895	61.3773	-0.2122
en-de	CommandR-plus	bleu	spm256k	50.2119	50.0075	-0.2044
en-de	CommandR-plus	chrfpp	spm256k	61.5895	61.3893	-0.2002
en-de	ONLINE-W	bleu	none	56.8297	56.4100	-0.4197
en-de	ONLINE-W	chrfpp	none	64.8378	64.3962	-0.4415
en-de	ONLINE-W	bleu	flores200	56.8297	56.6286	-0.2011
en-de	ONLINE-W	chrfpp	flores200	64.8378	64.5677	-0.2701
en-de	ONLINE-W	bleu	spm32k	56.8297	56.6570	-0.1727
en-de	ONLINE-W	chrfpp	spm32k	64.8378	64.5977	-0.2401
en-de	ONLINE-W	bleu	spm64k	56.8297	56.6279	-0.2018
en-de	ONLINE-W	chrfpp	spm64k	64.8378	64.5906	-0.2471
en-de	ONLINE-W	bleu	spm128k	56.8297	56.6696	-0.1601
en-de	ONLINE-W	chrfpp	spm128k	64.8378	64.5955	-0.2422
