langpair	system	metric	segmenter	manual	realigned	delta
ja-zh	ONLINE-B	chrfpp	spm32k	27.8583	27.8332	-0.0250
ja-zh	ONLINE-B	bleu	spm64k	34.8023	34.7777	-0.0246
ja-zh	ONLINE-B	chrfpp	spm64k	27.8583	27.8407	-0.0176
ja-zh	ONLINE-B	bleu	spm128k	34.8023	34.7771	-0.0252
ja-zh	ONLINE-B	chrfpp	spm128k	27.8583	27.8395	-0.0188
ja-zh	ONLINE-B	bleu	spm256k	34.8023	34.7691	-0.0332
ja-zh	ONLINE-B	chrfpp	spm256k	27.8583	27.8341	-0.0241
ja-zh	Llama3-70B	bleu	none	22.3102	7.6676	-14.6426
ja-zh	Llama3-70B	chrfpp	none	18.8510	7.2905	-11.5604
ja-zh	Llama3-70B	bleu	flores200	22.3102	22.3067	-0.0035
ja-zh	Llama3-70B	chrfpp	flores200	18.8510	16.9545	-1.8964
ja-zh	Llama3-70B	bleu	spm32k	22.3102	22.3082	-0.0020
ja-zh	Llama3-70B	chrfpp	spm32k	18.8510	18.8493	-0.0016
ja-zh	Llama3-70B	bleu	spm64k	22.3102	22.3112	0.0010
ja-zh	Llama3-70B	chrfpp	spm64k	18.8510	18.8503	-0.0006
ja-zh	Llama3-70B	bleu	spm128k	22.3102	22.3081	-0.0021
ja-zh	Llama3-70B	chrfpp	spm128k	18.8510	18.8496	-0.0013
ja-zh	Llama3-70B	bleu	spm256k	22.3102	22.3005	-0.0097
ja-zh	Llama3-70B	chrfpp	spm256k	18.8510	18.8446	-0.0063
ja-zh	ONLINE-A	bleu	none	22.4255	2.4718	-19.9537
ja-zh	ONLINE-A	chrfpp	none	19.6517	3.1895	-16.4622
ja-zh	ONLINE-A	bleu	flores200	22.4255	22.4075	-0.0180
ja-zh	ONLINE-A	chrfpp	flores200	19.6517	17.3349	-2.3168
ja-zh	ONLINE-A	bleu	spm32k	22.4255	22.4237	-0.0017
ja-zh	ONLINE-A	chrfpp	spm32k	19.6517	19.6418	-0.0098
ja-zh	ONLINE-A	bleu	spm64k	22.4255	22.4243	-0.0012
ja-zh	ONLINE-A	chrfpp	spm64k	19.6517	19.6428	-0.0089
ja-zh	ONLINE-A	bleu	spm128k	22.4255	22.4241	-0.0014
ja-zh	ONLINE-A	chrfpp	spm128k	19.6517	19.6432	-0.0085
ja-zh	ONLINE-A	bleu	spm256k	22.4255	22.4072	-0.0182
ja-zh	ONLINE-A	chrfpp	spm256k	19.6517	19.6244	-0.0273
ja-zh	ONLINE-G	bleu	none	16.2997	2.5577	-13.7420
ja-zh	ONLINE-G	chrfpp	none	14.5157	3.3669	-11.1488
ja-zh	ONLINE-G	bleu	flores200	16.2997	16.0228	-0.2769
ja-zh	ONLINE-G	chrfpp	flores200	14.5157	12.7490	-1.7667
ja-zh	ONLINE-G	bleu	spm32k	16.2997	16.2836	-0.0161
ja-zh	ONLINE-G	chrfpp	spm32k	14.5157	14.4859	-0.0298
ja-zh	ONLINE-G	bleu	spm64k	16.2997	16.0721	-0.2276
ja-zh	ONLINE-G	chrfpp	spm64k	14.5157	14.2745	-0.2412
ja-zh	ONLINE-G	bleu	spm128k	16.2997	16.0146	-0.2851
ja-zh	ONLINE-G	chrfpp	spm128k	14.5157	14.1964	-0.3193
ja-zh	ONLINE-G	bleu	spm256k	16.2997	15.9728	-0.3269
ja-zh	ONLINE-G	chrfpp	spm256k	14.5157	14.1917	-0.3240
ja-zh	Gemini-1.5-Pro	bleu	none	29.0922	7.7821	-21.3102
ja-zh	Gemini-1.5-Pro	chrfpp	none	23.3805	7.3130	-16.0675
ja-zh	Gemini-1.5-Pro	bleu	flores200	29.0922	29.0746	-0.0176
ja-zh	Gemini-1.5-Pro	chrfpp	flores200	23.3805	20.4445	-2.9360
